Worker,Carver,It bothers me that people always misunderstand me. I'm a lot more pure than everyone thinks.,My body and mind aren't necessarily always in sync.,"I really don't want my skin to burn, so I want to stay in the shade while I work."
Worker,Toshi,"Oh, you look lively! What d'ya say we battle?",OK! We're all done here! How were my partners?,"My goodness, you are so young! My partners were crushed!"
Worker,Plummer,You'd best not send out any weak Pokémon! Your opponent is my partner in construction!,Gwahahaha! How about that?! Didja see that?! My partner's rough and tough!,Ahh... My partner broke down. What am I gonna do at the site tomorrow?
Worker,Nika,Pokémon battles after work are the one joy in my life.,"Ahhhhhhhhh! Yes, that hits the spot! This is why I can't give up Pokémon.",Urrrrrrrgh... You got me good! I'm single... Battling is my only pleasure in life.
Worker,Jagger,"I can't spend all of my time battling with Pokémon, or I could lose my job!","Even now, as long as I keep coming here, I'm missing out on other things.",It's not like I regret it or anything. A life where you can go crazy about something is a happy life.
Worker,Brodie,"Pokémon are popular at work, too. Even us guys enjoy these battles!",Aren't I good for a guy who just battles during his lunch breaks?,Old guys and kids can both enjoy battling with Pokémon.
Worker,Carden,There aren't as many people battling at work these days because they've moved on to the Contest Spectacular.,The Contest Spectacular is just superficial. It's just not in my nature at all.,I'm tired of losing battles. Maybe I'll try going to the Contest Spectacular...
Roller Skater,Sofian,"What I really want to do is surf. But I can't swim, so I got these Roller Skates.","No matter how good I get on these Roller Skates, I still don't feel like I'm any more popular with the ladies.",I bet guys who can surf get more girls than guys on Roller Skates. I wish I could surf...
Roller Skater,Sofian,"I've trained and trained myself without stopping, so now I'm as fast as the wind!",Ow! Ow! Ow! My face! I'm the poster child for windburn!,I bet guys who can surf get more girls than guys on Roller Skates. I wish I could surf...
Roller Skater,Hjalmar,People call me the “electrastic” Trainer! Think you can keep up with me?,That speed! It's electrastic!,"Apparently electrastic isn't a real word. I'll keep using it because it's cool, though."
Roller Skater,Hjalmar,"I pledge myself now to the great roller spirits! My love, my hopes, my vow... It's all for you!",Skates alive! What a battle!,"Apparently electrastic isn't a real word. I'll keep using it because it's cool, though."
Roller Skater,Mercedes,I'm only good on Roller Skates. I can't skateboard or snowboard at all.,I would never just skate by in battle! Even if I am wearing Roller Skates!,I guess I can't just skate by anymore... Even if I am wearing Roller Skates.
Roller Skater,Mercedes,"Who was it?! Who's the bad-mouther who said that I'm just barely skating by, huh?!",I-I can't even skate by anymore? That's it... I'm done. I'm retiring.,I guess I can't just skate by anymore... Even if I am wearing Roller Skates.
Roller Skater,Astra,"Lots of the metal fixtures on my skates broke, and I've been stuck wearing them for close to four years now.",My Roller Skates have become like a part of my body now.,Won't they stink since they've been on my feet this whole time? I even wear them in the bath!
Roller Skater,Astra,"I've skated all the way here today! Over fields, mountains, and valleys!",Hah... Hah... All that skating... It really took it...out of me...,Won't they stink since they've been on my feet this whole time? I even wear them in the bath!
Gardener,Logan,"Hey! If you're not considerate to your elders, you'll be pulled out by the roots!",I'll bet that turned your hair white!,The fruits of my victory... have already been harvested...
Gardener,Logan,"Halt, fool! I am the guardian of this castle's gardens! A ninja of nature!",Gasp! What maliciousness was in that move?! I see. So you must also be a ninja...,The fruits of my victory... have already been harvested...
Gardener,Dara,Hey there! I'm a Gardener! My scissors are my only real friends.,My specialty and my hobby are both cutting things! My favorite move with scissors is Guillotine!,I knew I hated humans! All I need is scissors!
Gardener,Dara,Stop! I'm going to have to ask you not to move. Just sit back and see what I do with my shears!,You have shown quite the cutting prowess... I shall sharpen my shears to face you again.,I knew I hated humans! All I need is scissors!
Chef,Mario,"If you don't have great Pokémon, you'll never have a great battle.",It seems like you don't even understand how great your Pokémon could be.,It looks like I didn't properly appreciate how great my own Pokémon could have been...
Chef,Haddock,"If all you have is passable ingredients, you can't do better than passable battles.",You haven't drawn out the natural flavors of your Pokémon.,I have no idea what the natural flavors of my Pokémon are.
Beauty,Neve,My last ever battle... That's the way I'd like us to view this match...,We will meet again someday... Heh. If only that were true...,It's been fun... Let's have another last battle again someday...
Beauty,Jamille,"Adults don't say what they're really thinking, OK? You have to read between the lines to find the truth.","Uh-oh! You're OK, aren't you? Sorry I flew into a rage!",Well done! You were lovely! I can't imitate that!
Owner,Domino,There are no Trainers who know my techniques but can't cook!,Hahaha! Thanks for the nourishment! That was a pretty tasty encounter!,What sort of Trainer is this... That flavor is too peculiar to eat...
Owner,Domino,My disciples cover the world! I am the owningest of Owners!,"Sacre bleu! As of this day, you've owned the Owner of all Owners!",What sort of Trainer is this... That flavor is too peculiar to eat...
Owner,Aric,"Even as old as I am, I just can't give up Pokémon battles.",What would my life have been like without Pokémon?,You have to be careful! Pokémon battles can steal away so much of your time...
Owner,Aric,"Having carte blanche only leads to disaster. No, I was never well suited to be an Owner.","They say with age comes wisdom, but that never seems to have worked for me.",You have to be careful! Pokémon battles can steal away so much of your time...
Beauty,Maeve,Adults have learned a lot of things kids don't get. Like what is right...and what is fair...,"Let me guess... You spend a lot of time blaming adults for things you think aren't “fair,” don't you?",Getting older is a one-way ticket. I regret nothing!
Beauty,Belinda,Isn't that nice... You're still a kid... I wish I could go back...,"I've become a cynical adult, so I even cheat during battles.",I was so innocent back then... Where has that girl gone?
Beauty,Nova,I've recently remade my life completely! I've been reborn as a Beauty at last!,"If you want to make your dreams reality, then you have to be completely dedicated!","Yes, a mere half year ago I was a Black Belt! Quite the transformation, wouldn't you say?"
Beauty,Nohea,"I've always wanted to be a Beauty, so I've made a fresh start, focusing on my appearance.","Whatever your dream is, if you want to make it a reality, you have to do what it takes.",Six months' investment in the latest treatments... Look at me now! I glow like never before!
Tourist,Chitose,My trip starts here! I'll beat you and get a ticket!,All right! I'm on my way now! My battle begins here!,The train called victory has left without me... My trip ends here...
Tourist,Chitose,It's only the first day of my honeymoon trip...and I'm already missing home.,Sob... Sob... Who needs this? I'm going home to my mother!,The train called victory has left without me... My trip ends here...
Tourist,Gatwick,What's that? I look bored? That's because this is a company trip.,I really can't take sleeping all huddled together with my coworkers in a big room.,Don't you think it's better to take trips alone or with someone you love or something!
Tourist,Gatwick,"Are you lost here? Are you lost here? Brother John, Brother John.","Now my head is ringing, now my head is ringing. Ding ding dong! Ding ding dong!",Don't you think it's better to take trips alone or with someone you love or something!
Tourist,Adelaide,Traveling alone... Isn't it great to be so free...,"I'm traveling alone, so it's fun not needing to worry about anyone else...","Traveling alone is the best... After all, I'm all alone..."
Tourist,Adelaide,It's my honeymoon! I'm on my honeymoon! I'm definitely not a crazy lady traveling alone!,"I-I've got a husband... No, really, I do... Because this is my honeymoon...see?","Traveling alone is the best... After all, I'm all alone..."
Tourist,Paris,"Traveling is fun, but thinking about what souvenirs to buy is a hassle.","I mean, it costs money, so I wish the custom of giving souvenirs would go away.",It's not like anybody is ever really happy to get souvenirs from people anyway.
Tourist,Paris,"Hoard your money, then spend it all shopping! We're making the economy move here, people!",Though I guess I should probably be buying local...,It's not like anybody is ever really happy to get souvenirs from people anyway.
Monsieur,Thierry,A true Gentleman's heart never wavers in battle.,Ha... Snicker snicker... I can't...stop laughing...,Ooh... Ooh... I can't...stop crying...
Monsieur,Thierry,A true Monsieur should have a liking for battles.,A true Monsieur should accept the results of battle with a stoic mind.,Ooh... Ooh... I can't...stop crying...
Monsieur,Rodrigo,I'd like to have a pleasant battle! Provide me with that service!,Taking it easy on me isn't very good service! You have no idea how to entertain!,Yes yes! That was a nice battle! It feels good to lose like that!
Monsieur,Rodrigo,I will evaluate your ability.,"Hmm... As a Trainer, you are at the level of a Poké Fan.",Yes yes! That was a nice battle! It feels good to lose like that!
Madame,Dione,"You can learn much from a mature woman, such as wisdom, grace, and good manners.","Woo-hoo! Take that! Were you knocked out by this Madame's charm, or what?!",Did you enjoy the battle with me?
Madame,Adalia,"Don't be nervous—leave it to me. If it's technique we're talking about, I'm confident.","How was it? It was fun, right? I knew my technique would win out!","For my Pokémon to not even stand a chance, you must be quite the technician!"
Madame,Nereid,Ah-roo! Let us have an elegant and unique battle.,"Ah-roo-goo-lah! I was not confident of my skills, so this is a delightful surprise.",Ooh la la! I'll pay you back for this someday!
Madame,Charlotte,"For the sake of your future, think about how you interact with your elders.",You know how to make your way in the world. I think you'll succeed in the future.,You don't know anything about the world. I think you'll struggle in the future.
Pokémon Breeder,Avi,"Even though my upbringing and behavior are poor, I've raised my Pokémon well.","Right? Pretty good Pokémon, huh? I'm suited to raising things.","Unlike my diabolical self, these are some good Pokémon."
Pokémon Breeder,Avi,"Obedient Pokémon, selfish Pokémon... Pokémon have unique characteristics.",It is important to nurture and train each Pokémon's characteristics.,"Unlike my diabolical self, these are some good Pokémon."
Pokémon Breeder,Bram,You get as much love as you give when you're dealing with Pokémon...,"Pokémon...are nice... They may be selfish, but they won't betray you.",The only thing I still believe in... is my Pokémon...
Pokémon Breeder,Bram,"Hmm, do you discipline your Pokémon? Pampering them too much is no good.",Too much praise can spoil both Pokémon and people.,The only thing I still believe in... is my Pokémon...
Pokémon Breeder,Maia,"Unlike humans, Pokémon never betray you. That's why I decided to love them.",This proves my Pokémon have accepted my love.,"I am happy! Happy, I tell you! Don't look at me like that!"
Pokémon Breeder,Maia,Pokémon never betray you. They return all the love you give them.,"It's about time for me to give a human my affection, though.","I am happy! Happy, I tell you! Don't look at me like that!"
Pokémon Breeder,Tera,There's a lot that goes into being a Pokémon Breeder.,The most fun part of this job is getting close to Pokémon.,The hardest part of this job is saying farewell to Pokémon.
Pokémon Breeder,Tera,Shall I give you a tip for training good Pokémon?,You don't seem to need any tips for training good Pokémon.,The hardest part of this job is saying farewell to Pokémon.
Youngster,Pablo,Glad you made it! It won't be an easy job from here.,Haha! What'd I tell ya? You're not ready yet.,"I got a little carried away earlier, but what job was I talking about?"
Youngster,Amarnath,The battles continue forever! Welcome to the world with no end!,"If you're already losing, maybe it'd be better to turn back now.",Ahaha! There it is! That's right! You're already right at home in this world!
Youngster,Nathan,"Both my mom and my dad are Ace Trainers. I'm probably an Ace, too!",I want to be a real Ace like my mom and dad.,Waaah! I should have superior genes and be able to ride on my parents' coattails...
Youngster,Masaharu,Victory will never come to those who aren't prepared to face defeat.,"I'm not prepared to lose, but I won easily anyway.","Keep winning for me, too. Become the number-one Trainer here."
Lass,Lauren,"I don't mind your lack of focus, but you will get no sympathy from me if you lose.","Ah, you see? You didn't focus on the battle. That's why you lost.",That's quite enough focusing. Stop staring at me like that!
Lass,Kana,"Miniskirts are, like, unbelievable, right?","They're easy to move in and cute. Anything but a miniskirt would be unbelievable, right?","You've got to enjoy a fad while you still can, right?"
Lass,Eva,Father... Mother... Watch over my battle...,Father... Mother... Did you see? I won a battle... I really won!,Father... Mother... What should I do?
Lass,Reena,Close my eyes... Sharpen my senses... I have to trust my instincts...,I'm glad I trusted my instincts...,"My judgment wasn't off, though..."
Schoolboy,Fritz,I came here to goof off. I don't want to cram for the big test...,I can't lose now... I don't want to study anymore!,No! I don't want to go home! I don't want to have to study!
Schoolboy,Potter,"In order to become a first-class Trainer, I was forced to come study abroad here.",I can learn a lot from Pokémon battles in this country.,I'm too homesick to want to do any studying...
Schoolboy,Schuyler,My dream is to be rich and live in the lap of luxury.,The reason I'm here battling like this is to try to grab my shot.,"When I'm a big, important man, I'll make you regret this."
Schoolboy,Schuyler,I just want to be successful and grow rich someday.,I will be rich someday and put you to shame.,"When I'm a big, important man, I'll make you regret this."
Schoolgirl,Kaya,My Pokémon and I will take the liberty of using you to face off against.,I suppose it could be said that my relationship with my Pokémon is satisfactory for the time being.,I need to rethink my relationship with my Pokémon.
Schoolgirl,Kaya,I don't care who you are or where you come from.,"A label is not important, is it? After all, you are yourself, right?",I need to rethink my relationship with my Pokémon.
Schoolgirl,Athena,"If you slacked off on your studies, you've got no chance. Capable girls like me are capable.","If you waste all of your time, you'll never grow as a Trainer.","When you lose, do you go so far as to analyze the reason for your defeat and review your performance?"
Schoolgirl,Athena,Pokémon battles and study sessions are much the same. Let's be efficient!,How did I lose against such a slacker? I can't believe it!,"When you lose, do you go so far as to analyze the reason for your defeat and review your performance?"
Rich Boy,Kasper,I have more money than I know what to do with. There's nothing I really want.,The only thing I enjoy is a Pokémon battle...,"Just because I'm rich, it doesn't mean I'm happy."
Rich Boy,Lachlan,I've already got most of the Pokémon and more money than I know what to do with.,"I just win all my Pokémon battles, too. I feel like my life is already over.",I'm so well off that life has become tedious. Even experiences like this are fun for me.
Rich Boy,Auric,Yes! I'm a Rich Boy!,Good-bye! You've been beaten by a Rich Boy!,Thank you! Merci bien! You've beat a Rich Boy!
Rich Boy,Sione,"Hey, hey! I'm a Rich Boy! Bow to your patron!","Now you understand, eh? Don't be so impudent as to think you could defeat me!",Hey! How dare you do such a thing to a Rich Boy like me!
Lady,Aline,"I just battle for fun, but I'll do my best.","Well, I only won by chance. Please don't pay it any mind.","It's good to battle for fun. If it's too serious, you won't enjoy it..."
Lady,Holly,"My family thinks battles are beneath me, but I can't help but enjoy them.",Gwahaha... I can't get enough of the feeling of superiority when looking down on a loser...,Uhhn... I can't get enough of the feeling of loss when the winner looks disdainfully at me...
Lady,Francoise,Yesterday was a party. Today is a battle. I'm rich—I always have fun!,"I've never done a day of work, because I'm loaded with cash.",No work and all play makes me a dull girl. Do you think I don't know that?
Lady,Glynnis,I was born rich and I party all the time. I'm what you call party people.,Battles are way more exciting than any party.,Ahh... I want to have an all-night Pokémon-battle party!
Preschooler,Cody,"Go, my precious Pokémon! To battle! Rush the enemy!",My Pokémon are the mightiest! I shall carve my name in history!,"I won't cry... I won't. Someday, I will win."
Preschooler,Sulo,"My dad catches Pokémon for me. I don't know how strong they are, though.","My Pokémon and I ARE strong! Thank you, Dad!",My Pokémon and I are weak... Stupid Dad!
Preschooler,Preston,I came here for my big brother who always hides in his room.,"My big brother, look outside for once! I won for you! So come out and play!",I wish my big brother would come out of his room and play with me...
Preschooler,Gwillym,My big brother who never comes out of his room told me to come check this place out for him.,I'll let my big brother know that this is a fun place.,I'll let my big brother know that this is a scary place.
Preschooler,Ava,"Hello, me old china, time for the rhyma!","Bit of a Pokémon read and write, Trainer, many clinks!","Even though I lost, I'll be fine. Best of luck, Trainer!"
Preschooler,Sakura,Ma! Pa! Watch me! I'll do my best!,Ma! Pa! Were you watching? I was so strong!,"Ma, Pa... I lost... Get revenge for me..."
Preschooler,Madison,All Mom and Dad do is mumble at their computers! It's no fun!,I don't like Mom or Dad or their silly computers! All I need are Pokémon!,I wish they would talk to me instead of their computers...
Preschooler,Uta,All Mom and Dad do is fiddle with their tablets! They never play with me! I'm bored!,I don't like Mom or Dad or their silly tablets! All I need are Pokémon!,Maybe I'm not really their kid... Maybe their tablets are...
Backpacker,Erroll,A globe-trotting young adventurer. That's me!,Seeing Pokémon from all over the world is the purpose of my journey.,Adventure is calling me. Farewell! See you again!
Backpacker,Maxen,"I may be getting on in years, but I'm a self-proclaimed globe-trotting adventurer!","Actually, this trip is just an excuse for me to keep running away from reality.","When adventure comes calling for me, it's bye-bye to my harsh reality!"
Backpacker,Seamus,Let's take it easy with Pokémon and with life.,"It's OK to bust your tail. But you need some breathing room, too.",No problem. No problem. I'll have another chance.
Backpacker,Ranwyl,"I'm collecting Poké Balls from all over the world. As long as you're here, let me show you!",What'd you think of my Poké Ball collection? Pokémon don't matter to me!,"Well, Poké Balls are actually all the same anywhere you go in the world, though."
Tourist,Edirne,I want to go home already... I've had enough of traveling...,Trainers keep attacking me... I shouldn't have come to a place like this...,Places you don't know are scary... Just lounging around the house is the best...
Tourist,Edirne,"Eww, don't tell me this is one of THOSE regions. You expect me to tip the plebs?","Tsk! I'm not paying any tip, you hear?",Places you don't know are scary... Just lounging around the house is the best...
Tourist,Marbella,What I look forward to when I travel is catching Pokémon at my destination.,"When I'm with the Pokémon I brought home from my travels, it brings back lovely memories of my trip.",Lovely memories from my trip live on forever in my Poké Ball.
Tourist,Marbella,"Every time I travel, I find myself thinking the same thing. Do you know what it is?","That if your life can really be changed by traveling, you haven't been living it right.",Lovely memories from my trip live on forever in my Poké Ball.
Garçon,Caleb,"I'll always work part-time, 'cause it lets me focus on what I really love.",You only ever get one life to live. Are you doing what you want to do?,I want to play here forever without being tied down.
Garçon,Narry,"Thanks to my Pokémon, I spend every day totally addicted to my part-time job.",I have a gluttonous Pokémon that's destroying my budget. No joke!,Living life for Pokémon... Am I OK with this...
Garçon,Basim,I took this job because I wanted to see smiles on people's faces.,Oh... Don't look at me like that. Smile! Smile!,"Losing is frustrating, but I'm glad I saw you smile."
Garçon,Joel,"After I finish working at my part-time job, Pokémon battles soak gradually into my tired body.",Yay! Pokémon battles are the best! Battles are what I live for!,"Terrible bosses, all the annoyances— I can forget it all while I'm battling."
Waitress,Char,"All right, I'm going to start the timer, so let's get this over with before it goes off!","Hey, wait! That was crazy fast! I guess we can go ahead and stop.","See, see? Time's already up. You were a bit too tough."
Waitress,Char,Let's start the battle! Time's a-wasting!,WHAT?! It's already time? And we can't go into overtime!,"See, see? Time's already up. You were a bit too tough."
Waitress,Tilapia,My part-time job is so fun that I don't feel like going to school anymore.,It feels like I'm going to waste my youth just going back and forth between here and my part-time job.,"I may not be good at studying, but working is really fun for me."
Waitress,Tilapia,I'm battling here to promote the café that I'm working at.,"Yowza! What a strong Trainer! Come to my café next time, OK?","I may not be good at studying, but working is really fun for me."
Poké Fan,Antony,Join the Pokémon Fan Club! Your life will be happy!,"If you join the Pokémon Fan Club, you'll be strong, like me!","If you join the Pokémon Fan Club, your life will be saved!"
Poké Fan,Alekhya,"Your opponent will be me, the Pokémon Fan Club's greatest battler!",Soft! You're too soft! You'll never get into the Pokémon Fan Club like that!,Oh... You are quite the fan... You are qualified to join the Pokémon Fan Club...
Poké Fan,Rhett,I am not a regular Poké Fan. I am a major mega-Poké Fan!,"I love Pokémon... I love, love, love Pokémon!","Remember this, you! I am a big Poké Fan!"
Poké Fan,Konani,...Shall we begin? Let's see just how much of a fan you are...,Tsk tsk. That wasn't much of a showing. You're not enough of a fan yet.,Hmmph... I'm no match for you... I can't beat people who are bigger fans than me.
Poké Fan,Dierdre,"I think I am a Poké Fan, therefore I am a Poké Fan.",The Poké Fan is power.,You should remember this: I am a Poké Fan.
Poké Fan,Veronica,"Do you intend to challenge me, a director of the Pokémon Fan Club?",It was a mistake to challenge me if you're not that much of a fan.,Glory...to the... Pokémon...Fan Club...
Poké Fan,Ophelia,"There are young and beautiful people, but youth is different from beauty.","If I'd only known that when I was young, I wouldn't be having such a hard time now...",Youth is just youth. I wish I had realized it back then.
Poké Fan,Olonno,"Well, I've got nothing but time on my hands. You don't look busy. Keep me company!","Well, you helped me kill some time. I'm satisfied with that.",Please don't leave! Things were going so well! I have such great plans for us!
Hiker,Deck,"Ho there! You are a mountain standing in my way, aren't ya?",Yahoo! Yahooooo!! Hear my cry of triumph!,Grrr... My victory has disappeared down into some dark crevasse...
Hiker,Palani,It's not like I'm calling to the mountains. It's the mountains that are calling to me!,A man who is loved by the mountains... Guilty as charged...,I can hear a sobbing voice... The mountains are weeping...
Hiker,Abseil,Hi there! I'm a Hiker! ♪ Watch your step!,Yay! The Hiker won! Love and gratitude to my Pokémon! ♪,"You made my Pokémon cry! I'm gonna break down and howl, too!"
Hiker,Abseil,Hi! Sorry to keep you waiting! I'm a Hiker with a cult following!,"This is important, so remember it: don't judge a book by its cover!","You made my Pokémon cry! I'm gonna break down and howl, too!"
Rising Star,Jamie,How should I hold my arm when I throw a Poké Ball? Is it like this? Or maybe like this?,Apparently battles go better when you throw your Poké Ball in the right way.,"I looked cool throwing my Poké Ball. But I got distracted, so I lost."
Rising Star,Jamie,"Even if it's tough, even if it's painful, I'mma do it! I'm a Trainer, dagnabbit!",Blast it all! And it's all mah own fault! I've gotta apologize to mah sweet Pokémon!,"I looked cool throwing my Poké Ball. But I got distracted, so I lost."
Rising Star,Tilde,A younger friend of mine just became an Ace Trainer...,"All right! Can I be one, too? An Ace Trainer...",Everything she knows about Pokémon she learned from me. It's not fair. Why is she an Ace Trainer when I'm not?
Rising Star,Tilde,"Just because they're both decided by who wins and who loses, don't liken a battle to a game!",This...this can't be... How could I be beaten at my own game...,Everything she knows about Pokémon she learned from me. It's not fair. Why is she an Ace Trainer when I'm not?
Fairy Tale Girl,Jeanette,Talking...is not...my thing. Let's just battle.,"Talking is not my thing, and the battle's over, so I'm going home.",Talking is not my thing. Neither is losing. I'm going home.
Fairy Tale Girl,Jeanette,"My wovely widdle Pokémon are gonna take you apart, mmkay?","Oh phooey! Don't you ever come back! If you do, we're gonna end you, mmkay?",Talking is not my thing. Neither is losing. I'm going home.
Fairy Tale Girl,Sylvia,My Fairy says to take you out!,My Fairy told me to do it! It's all my Fairy's fault!,My Fairy says that you're crazy dangerous!
Fairy Tale Girl,Sylvia,"Like a fragment of a forgotten dream, a mysterious Pokémon beckons to you...",Being defeated by you makes this waking world seem even less believable than my dreams...,My Fairy says that you're crazy dangerous!
Fairy Tale Girl,Aurore,"If there are still dreams in your heart, then I am still a Fairy Tale Girl.","I've decided to ignore reality. I'm a Fairy Tale Girl, after all.",Quit talking about my age.
Fairy Tale Girl,Aurore,Everyone should just disappear! I don't need anyone but Pokémon!,Wh-why do my Pokémon look like they are having so much fun battling you?,Quit talking about my age.
Punk Guy,Oberon,You have your way. And I have my way.,I will go my way because I don't have any other way.,Your way must be rocky. Good luck to you. I am behind you all the way.
Punk Guy,Channing,Hey! Who you starin' at! You want to scrap? Keep it up and you'll have one.,"Whoa... I'm totally on edge... If that had gone on any longer, I would've cried!",Waahhh! You're scary! Stop picking on me!
Punk Guy,Triton,"Hey, you! Don't mess with me, or I will destroy your Pokémon!","Thought you might make trouble for me, but what a wimpy attack!","How could I lose to such a wimpy move? Gaaahhh, that bugs the snot out of me!"
Punk Guy,Cruz,I know your face. You think you can battle like that?,Does your face still look like that? You won't be doing any winning like that.,No! I'm steaming mad! How could I lose to someone with a face like that?!
Punk Guy,Pan,"My dad and mom are both Veterans, but I am a loser...",I wonder if my mom and dad will be sad if they see that I've become a Punk Guy.,I can't be like my mom and dad. So I've gotta live as a Punk Guy.
Punk Guy,Darius,"In accordance with the rules of unsportsmanship, my pledge is to play dirty and battle unfairly!",I battled my way through unfairly and dirtily! Thank you all so very much!,I'm disappointed! I'm disappointed in myself! I tried to play as dirty as I could!
Punk Girl,Rhea,"I chose the path of the Punk Girl. Not being popular is getting to me, though...",Maybe it's bad that I never give halfway strong guys a chance...,"Fine... Maybe I'll change my tune from Punk Girl to surfer girl. Now, look out!"
Punk Girl,Rhea,"Y'know, the truth is I really wanna be a normal girl and be all lovey-dovey with a normal boyfriend...","I just want a boyfriend! No, not just any boyfriend— I want a silly boyfriend I can be lovey-dovey with!","Fine... Maybe I'll change my tune from Punk Girl to surfer girl. Now, look out!"
Punk Girl,Titania,I've never done anything wrong in my whole life. Why do you judge me based on my looks?,This outfit is a hand-me-down from my mother that she wore when she was young.,You're awful... Everyone is awful... Why won't people judge me by what's inside?
Punk Girl,Titania,"Man, the bad things I used to get up to... I've done a little of this and whole lotta that.","But I guess that this and that are two totally different things, huh?",You're awful... Everyone is awful... Why won't people judge me by what's inside?
Punk Girl,Ariel,"Hmmph... What's so great about Trainers? You don't battle yourself, but you sure do talk big.","Next time, I wanna battle person versus person, You're just a kid, though, so I'll let you off the hook.",I came here to crush impudent Trainers.
Punk Girl,Ariel,"You wanna fight me? You do know I come from a long line of punks, right? You've got guts, at least.",Heh... I regret nothing... It was a fight worth my family's honor...,I came here to crush impudent Trainers.
Chef,Jus,You want to battle with mois? You're gonna be rust in my frying pan!,Did you think you could defeat mois? You're softer than a bag of marshmallows!,How could it have turned out like this? Where did my seasoning go wrong?!
Chef,Jus,"I'm warning you now—if you lose to me, you'll be smelling the rank scent of defeat!","Hm, hm, hm! There was no avoiding it! Your Pokémon give off a real aroma of victory!",How could it have turned out like this? Where did my seasoning go wrong?!
Chef,Dariole,"As a result of throwing Poké Balls, we are well trained in how to handle pans.",The only thoughts in my brain are culinary thoughts.,I've been inspired by our battle! I've suddenly thought of a new dish!
Chef,Dariole,"I, the great Dariole, fear nothing under the sky!",Feh! I will at least admit that you have a skill for feigning strength.,I've been inspired by our battle! I've suddenly thought of a new dish!
Chef,Florentine,“Zere eez no accounting for taste.” Zis saying—do you know eet?,"Ze bitterness and ze sourness, zey are also ze important parts of ze flavor, no?","You understand zese words I say to you in ze battle, no?"
Chef,Florentine,“Une apple a day keeps ze doctor away.” Are you familiahr with zis saying?,"If you want to win, ze whining, it will not help! Neizer will ze wurst, I'm afraid...","You understand zese words I say to you in ze battle, no?"
Butler,Joshua,"I just got into a fight with my boss. He made me mad, so now I'm slackin' off!","Oh, this is so irritating! Why don't you understand me?",I'm doing this for my boss's sake. What do you think I am?
Butler,Joshua,Y-you... How can this be... It is like seeing my former master alive in the flesh again!,Even your strength is just as my master's was! P-please! Allow me to serve at your side!,I'm doing this for my boss's sake. What do you think I am?
Butler,Elias,I'm tired of serving my boss. You there! Serve me now!,All right! From now on I'm your boss.,"Serving people is tough. You can't choose your boss, so it's stressful."
Butler,Elias,"The International Butlering Competition is drawing near, so allow me to practice my skills on you!","Now, let's see... If my master easily defeats me... I know! That is the ideal moment for some flattery!","Serving people is tough. You can't choose your boss, so it's stressful."
Butler,Jude,"Despite my appearance, I was an Ace Trainer until recently.","Past a certain age, it's time to hang up on being an Ace Trainer and move on.",Ace Trainers past a certain age have all changed their careers.
Butler,Jude,"Always workin' me to the bone, like I ain't even worth their time of day or nuttin'!",What a bunch of louts! Don't they even get that I'm always working my tail off over here!,Ace Trainers past a certain age have all changed their careers.
Maid,Beth,"Oof... My body is weary from doing so much housework, so I'm looking forward to this.",You can't lose yet! You have to entertain me more!,Unnh... Not yet... I can still keep going...
Maid,Beth,Talk is unnecessary... I will just break you...,"Ugh, I'm broken...",Unnh... Not yet... I can still keep going...
Maid,Paige,Being a Maid is just a part-time gig. I'm really a Battle Girl!,"Oh no... I'm glad I won the battle, but I tore my uniform!","The pay from my part-time job is good, so that's why I'm able to battle like this."
Maid,Paige,"I have very low self-esteem, so I like having someone else give me orders.",Ohhh... Could you please give me an order?,"The pay from my part-time job is good, so that's why I'm able to battle like this."
Maid,Joelle,This isn't some kind of cosplay! This is just my style.,Just wearing the fashions that I like gets me excited!,"Whoa, that was a close one. I almost got my clothes dirty."
Maid,Joelle,This isn't a uniform—it's just what I like to wear. I made it myself.,"I wish I could live in the worlds that I see in games, anime, and comics.","Whoa, that was a close one. I almost got my clothes dirty."
Artist,Jasper,"I say it's art, but really I just want to make easy money.","I can have lazy battles like this, but I can't hold down a square job.",My way of doing things is to put ridiculous prices on my shoddy paintings.
Artist,Jasper,"I'm not cut out for a regular job, so I make my living on art.","Bah! If I could do a regular job, I'd quit this stinking art in a second.",My way of doing things is to put ridiculous prices on my shoddy paintings.
Artist,Gray,"Aha, your confidence shows. You must have good Pokémon.",Your overconfidence is your weakness. Wasn't that an unexpected result for you?,I get it. You have nothing but good Pokémon.
Artist,Gray,"Every time a Pokémon uses a move, my heart trembles!",Aha! Pokémon moves are so beautiful! I could almost faint!,I get it. You have nothing but good Pokémon.
Artist,Rufous,My 88 years of living have led me to this conclusion: Victory shall be my only art!,And so I have produced another great work!,Give me back those 88 years! Give me back my art!
Artist,Rufous,"I will make you cry, 'cause you just don't know when to quit.","Someday, you will appreciate the value of defeat and sorrow.",Give me back those 88 years! Give me back my art!
Artist,Carmine,"I come here when I'm low in inspiration, hoping to find ideas for new creations.",Your disappointed face pleases me. It stirs my creative impulses...,Your triumphant face pleases me. It stirs my creative impulses...
Artist,Carmine,"(This kid looks like a real sucker. All right!) Ohhhh, poor me! No one understands my art...",Please come to the gallery to see my works! (You look dumb enough to buy something!),Your triumphant face pleases me. It stirs my creative impulses...
Artist,Sienna,"Before we waste our time on idle chat, please show me your skills.","Umm-hmmm... Thanks. If that's all you got, then never mind.",What excellent Pokémon you have! Please become my model!
