bounsweet,39,1170
castformsnowy,45,1350
karrablast,39,1560
guzzlord,59,1770
substitute,1,0
vibrava,79,2370
chinchou,60,2400
dusknoir,74,2220
alcremiematchacreamlove,59,1770
alcremiesaltedcreamlove,60,2400
regidrago,80,2400
alcremiecaramelswirlclover,60,2400
geodudealola,46,1380
fraxure,39,1560
raticate,61,1830
rotommow,59,1770
luxio,49,1960
spheal,39,1560
togedemarutotem,16,640
hatterene,80,3200
furfroupharaoh,37,1110
morelull,49,1470
magnezone,79,2370
kricketotf,59,1770
inkay,59,1770
greedent,70,2800
venusaurmega,71,2840
gurdurr,39,1560
pokestargiant,67,4500
gourgeistlarge,59,1770
rhyperiorf,59,1770
zygarde,79,2370
genesectchill,49,1960
yveltal,71,2840
growlithe,24,960
budew,60,1800
onix,61,1830
toxapex,47,1410
vulpixalola,38,1140
centiskorch,82,3280
roggenrola,49,1960
minior,139,4170
calyrexice,80,2400
dustoxf,43,1290
zygardecomplete,75,2250
hippopotasf,69,2070
arceussteel,89,2670
shaymin,49,1960
shiftryf,44,1320
glaliemega,74,2220
shieldon,59,2360
clauncher,39,1560
pokestarbrycenman,122,7400
floetteyellow,47,1410
pikachustarter,34,1020
braixen,41,1230
spritzee,119,3570
tyrunt,63,1890
tyranitarmega,59,2360
latiasmega,91,2730
oshawott,25,1000
staraptor,29,1160
rayquazamega,75,2250
kirlia,38,1520
zamazentacrowned,70,2130
drapion,69,2070
pokestarwhitedoor,52,2800
tyranitar,60,2400
honedge,59,1770
sigilyph,69,2070
weezinggalar,160,6400
miniorblue,139,4170
weavilef,30,1200
illumise,40,1600
sandile,49,1960
ninetalesalola,59,1770
abomasnowmega,71,2840
bronzor,59,2360
talonflame,31,1240
carnivine,59,2360
electrike,39,1560
pumpkaboolarge,119,3570
silicobra,50,2000
lugia,70,2100
diglett,40,1600
magmortar,59,2360
muk,80,2400
pheromosa,90,2700
timburr,35,1400
zapdos,30,1200
decidueye,39,1170
alcremievanillacreamribbon,60,2400
cofagrigus,39,1560
bellossom,48,1920
snorunt,59,1770
umbreon,60,1800
alcremierubyswirlstar,60,2400
snover,89,2670
alcremielemoncreamflower,60,2400
hitmontop,59,1770
kangaskhan,70,2100
absolmega,52,1560
flabebeorange,79,2370
larvitar,35,1400
scytherf,59,1770
tapulele,49,1470
dianciemega,79,2370
azumarill,59,1770
mightyena,49,1960
simisear,66,1980
bulbasaur,41,1230
leafeon,47,1410
shelgon,68,2040
horsea,60,2400
tepig,39,1560
aerodactylmega,44,1760
alcremiematchacreamberry,59,1770
giblef,31,1240
parasect,60,2400
scorbunny,46,1840
oricorio,29,870
urshifurapidstrike,90,2700
alcremiematchacream,60,2400
weepinbell,60,2400
